Date,Open,High,Low,Close,Volume,Feature_1,Feature_2,Feature_3,Feature_4,Label,Industry,Industry_ID
2017-04-13 15:30:00,51.8,51.8,51.8,51.8,1389.0,0.0054347826087,0.00406346749226,-0.0019436345967,-0.998821132036,-1,Financials,1
2017-04-13 15:31:00,51.52,51.89,51.35,51.81,1178249.0,-0.00261349336947,0.00038714672861,-0.00116482236459,0.482077942334,1,Financials,1
2017-04-13 15:32:00,51.655,51.68,51.45,51.544,794998.0,0.0019396760741,0.00174520069808,0.000777151738877,0.78234687472,-1,Financials,1
2017-04-13 15:33:00,51.555,51.66,51.51,51.65,446040.0,0.00106796116505,-0.00616689150125,-0.000388424936881,-0.110245817433,1,Financials,1
2017-04-13 15:34:00,51.5,51.57,51.47,51.555,501307.0,-0.00367575933449,0.00154410345493,-0.00309777347531,-0.162563625399,1,Financials,1
2017-04-13 15:35:00,51.69,51.89,51.49,51.49,598621.0,-0.00202144234835,-0.000964134207482,-0.00116031715336,0.520766911143,-1,Financials,1
2017-04-13 15:36:00,51.7947,51.81,51.65,51.71,393631.0,-0.00106653809065,-0.00345887778632,-0.00250771604938,-0.159193778182,-1,Financials,1
2017-04-13 15:37:00,51.85,51.86,51.71,51.79,468159.0,-0.000965316059121,0.00115429011158,0.000192938452634,-0.0400479812996,-1,Financials,1
2017-04-13 15:38:00,51.9001,52.04,51.84,51.855,487690.0,-0.00124891754065,-0.00153668843642,-0.00256143301689,0.590929850201,-1,Financials,1
2017-04-13 15:39:00,51.965,51.98,51.83,51.9,306544.0,-0.00144119907763,-0.000575926281436,-0.000228956228956,0.153739612188,-1,Financials,1
2017-04-13 15:40:00,52.04,52.06,51.9631,51.9631,265696.0,-0.000959877135727,-0.00115052732502,-0.000672947510094,-0.355147490692,-1,Financials,1
2017-04-13 15:41:00,52.09,52.09,51.975,52.03,412026.0,0.000576258163657,0.00172877449097,0.000577145055791,0.0334054832245,-1,Financials,1
2017-04-13 15:42:00,52.06,52.15,52.01,52.08,398707.0,0.000961353585849,0.0,0.000250158754594,0.10272260113,1,Financials,1
2017-04-13 15:43:00,52.01,52.06,51.98,52.06,361566.0,-0.000576479631053,-0.000384024577573,-5.77256109294e-05,0.312661329848,1,Financials,1
2017-04-13 15:44:00,52.04,52.06,51.967,52.0041,275445.0,0.000384467512495,0.000192049164586,-0.000576923076923,-0.134571881009,-1,Financials,1
2017-04-13 15:45:00,52.02,52.08,51.97,52.04,318276.0,-0.000576368876081,-0.000959324635457,-0.000960614793468,0.631047064611,1,Financials,1
2017-04-13 15:46:00,52.05,52.07,52.0,52.0101,195136.0,-0.000288101411697,0.000960245822931,0.0032767925983,-0.220453819112,-1,Financials,1
2017-04-13 15:47:00,52.065,52.12,52.05,52.05,250320.0,0.00336865149874,0.00192418703098,0.000578592092575,-0.554102799327,-1,Financials,1
2017-04-13 15:48:00,51.8902,52.07,51.88,52.06,561385.0,-0.00148746812912,-0.000769082868679,-0.00134822804314,0.847414734958,1,Financials,1
2017-04-13 15:49:00,51.9675,51.97,51.85,51.8901,303876.0,-0.000811387106636,-0.000960430272762,-0.00134641277169,0.512836980061,-1,Financials,1
2017-04-13 15:50:00,52.0097,52.01,51.92,51.965,200865.0,-5.76812151501e-06,0.00076893502499,0.00424956538536,-0.0239226777072,-1,Financials,1
2017-04-13 15:51:00,52.01,52.06,51.99,52.0,205788.0,0.00374014304407,0.00115473441109,-0.00057915057915,-0.483149905314,-1,Financials,1
2017-04-13 15:52:00,51.8162,52.02,51.77,52.01,398158.0,-0.00257555341675,-0.00192086054552,-0.00187870321306,0.232168498713,1,Financials,1
2017-04-13 15:53:00,51.95,51.96,51.8,51.82,323136.0,-0.00201709730093,-0.000384024577573,-0.00216304556816,0.622404868179,-1,Financials,1
2017-04-13 15:54:00,52.055,52.06,51.8975,51.95,199171.0,0.0,-0.00325358851675,-0.000405526694612,0.0949899116514,-1,Financials,1
2017-04-13 15:55:00,52.055,52.08,52.01,52.05,181893.0,-0.00296877992722,0.000191424196018,-0.00170567920184,-0.467518552672,-1,Financials,1
2017-04-13 15:56:00,52.21,52.25,52.0311,52.055,341595.0,0.000574932924492,0.000958037938302,0.000383877159309,0.631747896992,-1,Financials,1
2017-04-13 15:57:00,52.18,52.24,52.12,52.205,209343.0,0.000465912642338,0.000577071658496,0.000191975427145,0.361385687902,1,Financials,1
2017-04-13 15:58:00,52.1557,52.19,52.1,52.17,153772.0,0.000492998273547,-1.91717791404e-06,0.000480169019495,1.26311684107,1,Financials,1
2017-04-13 15:59:00,52.13,52.1599,52.09,52.1599,67947.0,0.000191864927091,-0.0019135093762,-0.00105717371993,-0.674421167631,1,Financials,1
2017-04-13 16:00:00,52.12,52.16,52.065,52.12,208696.0,-0.00187674748171,-0.000382555470543,-0.000956488403297,0.742371239887,-1,Financials,1
2017-04-13 16:01:00,52.218,52.26,52.1201,52.1201,119777.0,-0.000803673938002,-0.00209963733537,-0.00181766000191,0.307366536778,-1,Financials,1
2017-04-13 16:02:00,52.26,52.28,52.17,52.21,91617.0,-0.00210043918274,0.000152724218243,-0.000669216061185,-0.533342501757,-1,Financials,1
2017-04-13 16:03:00,52.37,52.39,52.265,52.265,196326.0,-0.000131737464417,-0.000343511450382,-0.000955109837631,0.448451402517,-1,Financials,1
2017-04-13 16:04:00,52.3769,52.382,52.3,52.37,135542.0,-0.000440839694656,-0.000762776506484,-0.00057273768614,0.380841288114,0,Financials,1
2017-04-13 16:05:00,52.4,52.4,52.35,52.37,98159.0,-0.000667493086679,-0.00304182509506,-0.000190876121397,-0.525843163396,-1,Financials,1
2017-04-13 16:06:00,52.435,52.44,52.38,52.39,207018.0,-0.00277666837831,-0.00284360189573,-0.00342400608712,-0.504519964673,-1,Financials,1
2017-04-13 16:07:00,52.581,52.6,52.39,52.435,417813.0,-0.00263657056146,0.00056904400607,-0.00132978723404,0.068488000982,-1,Financials,1
2017-04-13 16:08:00,52.72,52.75,52.57,52.585,391032.0,0.00107284931689,0.00113938473224,0.000760456273764,0.989913845308,-1,Financials,1
2017-04-13 16:09:00,52.6635,52.72,52.64,52.72,196507.0,0.000541464804788,-0.000379650721336,0.00038037276531,0.268580982938,1,Financials,1
2017-04-13 16:10:00,52.635,52.66,52.6,52.66,154903.0,-0.0002849002849,-0.00132701421801,-0.00132953466287,-0.0101854987636,1,Financials,1
2017-04-13 16:11:00,52.65,52.68,52.58,52.63,156497.0,-0.000759157335358,0.000379290726342,0.0,0.31010263365,-1,Financials,1
2017-04-13 16:12:00,52.69,52.75,52.65,52.655,119454.0,0.000508894256331,0.000379434642383,0.000570125427594,0.249218284304,-1,Financials,1
2017-04-13 16:13:00,52.6632,52.73,52.65,52.69,95623.0,0.000440729483283,0.00132978723404,0.00247666222138,-0.427221975968,1,Financials,1
2017-04-13 16:14:00,52.64,52.71,52.62,52.6602,166946.0,0.0020940415001,0.000950751093364,-0.000571210967251,-0.286674443148,1,Financials,1
2017-04-13 16:15:00,52.53,52.64,52.49,52.64,234039.0,-0.00113900197566,-0.000380155863904,0.0,0.524296758478,1,Financials,1
2017-04-13 16:16:00,52.5899,52.59,52.52,52.5365,153539.0,0.000568873668189,0.000760890241583,0.000380952380952,0.531194526996,-1,Financials,1
2017-04-13 16:17:00,52.56,52.61,52.52,52.59,100274.0,0.000571102227299,-0.000285252448417,-0.000571102227299,-0.117927515834,1,Financials,1
2017-04-13 16:18:00,52.53,52.57,52.5,52.5525,113680.0,-0.000950931913275,0.000180692527889,0.000952743902439,0.836451164744,1,Financials,1
2017-04-13 16:19:00,52.58,52.585,52.53,52.53,61902.0,0.00190548780488,0.00115205179473,0.00114460129721,-0.631509393528,-1,Financials,1
2017-04-13 16:20:00,52.48,52.5755,52.48,52.5755,167988.0,0.000571973307912,-0.000856164383562,-0.000383294463588,-0.381633193945,1,Financials,1
2017-04-13 16:21:00,52.45,52.515,52.42,52.49,271664.0,-0.00171298058622,0.000285469597488,1.90694126627e-06,1.56267451513,1,Financials,1
2017-04-13 16:22:00,52.54,52.56,52.4401,52.45,106008.0,0.0003808073115,-0.000713165026387,-0.00142816338189,-0.495106234015,-1,Financials,1
2017-04-13 16:23:00,52.52,52.545,52.44,52.54,209961.0,-0.00047578266248,-0.00109232522796,-0.000475827940617,1.55063960057,1,Financials,1
2017-04-13 16:24:00,52.545,52.5825,52.515,52.53,82317.0,-0.000760673195778,0.000950751093364,0.0001903674091,-0.198650740341,-1,Financials,1
2017-04-13 16:25:00,52.585,52.64,52.54,52.54,102723.0,0.00100890885555,0.000761179828735,0.000762049914269,0.82313999716,-1,Financials,1
2017-04-13 16:26:00,52.532,52.59,52.53,52.58,56344.0,0.000800152409983,0.000666476244882,0.000571864277545,-0.258943602694,1,Financials,1
2017-04-13 16:27:00,52.49,52.55,52.49,52.53,76032.0,0.0,0.000666920731707,0.000845166619925,-0.392016376663,1,Financials,1
2017-04-13 16:28:00,52.49,52.515,52.46,52.5,125056.0,0.000762631077216,-0.00133206470029,-0.000653956148713,0.0146284471778,1,Financials,1
2017-04-13 16:29:00,52.45,52.48,52.4157,52.48,123253.0,-0.000828674026308,-0.000380445120791,-0.000762049914269,-0.193708132719,1,Financials,1
2017-04-13 16:30:00,52.4935,52.55,52.45,52.45,152864.0,-0.000694841043213,0.000190258751903,0.000190548780488,1.50182484738,-1,Financials,1
2017-04-13 16:31:00,52.53,52.57,52.49,52.49,61101.0,0.000857387825093,0.00114285714286,0.000190585096245,-0.326376715727,-1,Financials,1
2017-04-13 16:32:00,52.485,52.56,52.48,52.5202,90705.0,9.5274390244e-05,0.000381097560976,0.000762921991226,0.219874657055,1,Financials,1
2017-04-13 16:33:00,52.48,52.5,52.47,52.49,74356.0,0.000858205397158,-0.000380952380952,-9.53561552399e-05,-0.0298016701461,1,Financials,1
2017-04-13 16:34:00,52.435,52.48,52.43,52.48,76640.0,-0.000571809777947,0.000571755288736,9.53652489033e-05,-0.26599881242,1,Financials,1
2017-04-13 16:35:00,52.465,52.5,52.435,52.4399,104414.0,0.000476735316552,0.0,9.53743443014e-05,0.191859005091,-1,Financials,1
2017-04-13 16:36:00,52.44,52.47,52.43,52.47,87606.0,-4.7671258998e-05,0.000190621425848,0.000477099236641,0.207159786143,1,Financials,1
2017-04-13 16:37:00,52.4425,52.47,52.425,52.435,72572.0,0.00081106870229,0.000381388253242,0.000955109837631,-0.397117341641,-1,Financials,1
2017-04-13 16:38:00,52.4,52.46,52.4,52.445,120375.0,-0.000762776506484,0.000190730497807,-0.000190985485103,-0.395100502513,1,Financials,1
2017-04-13 16:39:00,52.44,52.44,52.35,52.4099,199000.0,0.00133664311629,0.000190766882869,0.000191021967526,0.810341690623,-1,Financials,1
2017-04-13 16:40:00,52.37,52.43,52.36,52.43,109924.0,-0.000934775558481,-0.000952925481227,-0.000954198473282,0.0277209024019,1,Financials,1
2017-04-13 16:41:00,52.419,52.42,52.35,52.36,106959.0,-0.000971983990852,-0.000952018278751,-0.00057219149342,0.521356944741,-1,Financials,1
2017-04-13 16:42:00,52.47,52.47,52.4,52.415,70305.0,-0.000571428571429,0.000190439916207,0.000190766882869,-0.197239064159,-1,Financials,1
2017-04-13 16:43:00,52.5,52.52,52.43,52.47,87579.0,0.00152613506295,0.000571646341463,0.000190803281817,-0.158921317238,-1,Financials,1
2017-04-13 16:44:00,52.42,52.51,52.42,52.5,104127.0,-0.0010481181515,9.52834683182e-05,0.000381752242794,0.0940123346537,1,Financials,1
