Date,Open,High,Low,Close,Volume,Feature_1,Feature_2,Feature_3,Feature_4,Label,Industry,Industry_ID
2017-04-13 15:31:00,693.68,693.68,693.68,693.68,1107.0,-0.000590701494043,0.00104306041118,-0.00140992993511,1.7675,-1,Consumer Discretionary,2
2017-04-13 15:32:00,694.09,695.795,694.09,694.73,400.0,-0.00140992993511,0.0001295001295,0.00154178674352,2.9603960396,-1,Consumer Discretionary,2
2017-04-13 15:37:00,695.07,695.07,695.07,695.07,101.0,0.000143891103213,-0.000934404784152,-0.000993248787229,-0.7475,1,Consumer Discretionary,2
2017-04-13 15:39:00,694.97,694.98,694.0,694.86,400.0,-2.87773924804e-05,0.000309167906933,-0.000208682636885,-0.555555555556,-1,Consumer Discretionary,2
2017-04-13 15:40:00,694.99,695.63,694.69,695.39,900.0,0.000223074542877,7.90957202024e-05,0.00173723743206,2.0,1,Consumer Discretionary,2
2017-04-13 15:41:00,694.835,695.415,694.835,694.835,300.0,0.00144848161653,0.000791583310545,0.000382194082482,-0.75,1,Consumer Discretionary,2
2017-04-13 15:43:00,693.83,695.36,693.63,694.185,1200.0,-0.00141045753515,-5.75663812335e-05,-0.000295572184495,1.4,-1,Consumer Discretionary,2
2017-04-13 15:44:00,694.81,694.81,693.365,694.35,500.0,3.59823542534e-05,0.000208721687623,0.000281233098972,-0.166666666667,1,Consumer Discretionary,2
2017-04-13 15:46:00,694.785,694.85,693.57,693.57,600.0,0.000115156793171,-0.0010999755561,-0.0015479876161,0.5,1,Consumer Discretionary,2
2017-04-13 15:47:00,694.705,694.705,693.375,693.375,400.0,-0.00108561240043,0.000107852371674,-0.000776989596973,-0.8096144693,-1,Consumer Discretionary,2
2017-04-13 15:48:00,695.46,695.47,694.45,694.75,2101.0,0.000676268723291,0.000107864005062,0.000158300713792,2.50166666667,-1,Consumer Discretionary,2
2017-04-13 15:49:00,694.99,695.395,694.99,694.995,600.0,-0.000474601622275,-0.00176584595506,0.000597582311564,-0.333333333333,1,Consumer Discretionary,2
2017-04-13 15:50:00,695.32,695.32,694.88,694.99,900.0,-0.00176584595506,0.0006177095903,-0.00237746365569,-0.181818181818,1,Consumer Discretionary,2
2017-04-13 15:51:00,696.55,696.55,694.465,694.465,1100.0,0.0006177095903,-0.000703406497179,-0.00030158114687,10.0,-1,Consumer Discretionary,2
2017-04-13 15:52:00,696.12,696.12,696.12,696.12,100.0,-0.000602980446205,-0.000624063008844,0.000204973575358,-0.8,-1,Consumer Discretionary,2
2017-04-13 15:53:00,696.54,696.61,696.33,696.61,500.0,-0.000588277494799,0.00125457573966,2.25519110519e-05,-0.166666666667,1,Consumer Discretionary,2
2017-04-13 15:54:00,696.95,697.045,696.1873,696.1873,600.0,0.00111811513138,-0.00144639834763,-4.79743753636e-05,3.0,1,Consumer Discretionary,2
2017-04-13 15:55:00,696.1716,696.1716,696.1716,696.1716,150.0,-9.82419855222e-05,0.00168101033031,0.000280168388385,-0.726775956284,-1,Consumer Discretionary,2
2017-04-13 15:56:00,696.24,697.18,696.205,696.205,549.0,0.000330455022198,-0.000803939302583,0.000136510924466,4.49,1,Consumer Discretionary,2
2017-04-13 15:58:00,696.01,696.01,696.01,696.01,100.0,0.000136510924466,-7.17751428325e-05,-0.000911635919891,-0.75,-1,Consumer Discretionary,2
2017-04-13 15:59:00,695.915,696.57,695.915,696.47,400.0,-0.00101202951394,-0.000903549659376,-0.00100394406597,0.0,-1,Consumer Discretionary,2
2017-04-13 16:00:00,696.62,696.62,696.55,696.55,400.0,-0.000903549659376,-0.000959995414947,0.000107577007208,3.0,-1,Consumer Discretionary,2
2017-04-13 16:01:00,697.25,697.25,697.25,697.25,100.0,0.000107577007208,0.00114757860913,0.000523815674287,-0.8,-1,Consumer Discretionary,2
2017-04-13 16:03:00,697.175,697.92,697.175,697.42,500.0,7.88960293779e-05,0.00054539713523,0.000567190540123,0.666666666667,1,Consumer Discretionary,2
2017-04-13 16:05:00,697.12,697.12,696.81,696.91,300.0,0.00101232741971,0.000890651037178,0.000423777509625,-0.829254410928,1,Consumer Discretionary,2
2017-04-13 16:06:00,696.415,696.74,696.415,696.53,1757.0,0.000423777509625,-2.87298531904e-05,0.000603708495041,4.85666666667,1,Consumer Discretionary,2
2017-04-13 16:07:00,696.12,696.12,696.12,696.12,300.0,-2.87298531904e-05,-0.000990198470215,-0.000761242692788,-0.7,0,Consumer Discretionary,2
2017-04-13 16:08:00,696.14,696.14,695.7,696.12,1000.0,-0.000990198470215,-5.7399514974e-05,-4.2512878817e-05,2.33333333333,-1,Consumer Discretionary,2
2017-04-13 16:09:00,696.83,696.83,696.23,696.23,300.0,0.000703679237154,0.000129165590287,-0.000617778351921,-0.777777777778,-1,Consumer Discretionary,2
2017-04-13 16:10:00,696.34,696.87,696.2596,696.85,1350.0,-0.000502375518523,0.000129182276192,0.0,2.375,1,Consumer Discretionary,2
2017-04-13 16:12:00,696.69,696.78,696.69,696.78,400.0,0.0,0.000610399775947,0.000610399775947,3.0,1,Consumer Discretionary,2
2017-04-13 16:13:00,696.69,696.69,696.69,696.69,100.0,0.000610399775947,-0.00101152129934,-0.000480907263853,0.0,1,Consumer Discretionary,2
2017-04-13 16:16:00,696.265,696.265,696.265,696.265,100.0,-0.000480907263853,0.00111319386092,0.0011641443539,-0.857954545455,-1,Consumer Discretionary,2
2017-04-13 16:19:00,696.6,696.97,696.6,696.6,704.0,0.0010634322996,0.000618024764109,0.000920664604762,0.173333333333,1,Consumer Discretionary,2
2017-04-13 16:21:00,695.86,696.195,695.79,695.93,600.0,0.000136540354861,-0.000265823694231,-0.000287624937082,2.0,1,Consumer Discretionary,2
2017-04-13 16:24:00,695.765,695.765,695.15,695.15,200.0,0.000596821744445,1.43690548036e-05,3.59544098083e-05,-0.714285714286,-1,Consumer Discretionary,2
2017-04-13 16:25:00,695.35,695.95,695.35,695.67,700.0,-0.00043125134766,-0.00016521682913,-0.00104876769795,0.4,-1,Consumer Discretionary,2
2017-04-13 16:26:00,695.65,695.94,695.325,695.94,500.0,-0.000581850572153,0.00041680739905,0.00073683491663,4.0,-1,Consumer Discretionary,2
2017-04-13 16:27:00,696.055,696.055,696.055,696.055,100.0,0.00073683491663,0.000927897341466,0.000794975467273,-0.666666666667,1,Consumer Discretionary,2
2017-04-13 16:28:00,695.5425,695.765,695.5425,695.765,300.0,0.000794975467273,-0.000129457286288,0.000547069578612,-0.0595611285266,1,Consumer Discretionary,2
2017-04-13 16:30:00,694.99,695.12,694.99,695.12,319.0,-0.000316451144259,-2.87674582512e-05,-0.000891791205788,0.0633333333333,1,Consumer Discretionary,2
2017-04-13 16:31:00,695.21,695.21,694.61,694.75,300.0,-2.87674582512e-05,-0.000174300411073,0.000402906683934,2.0,-1,Consumer Discretionary,2
2017-04-13 16:32:00,695.23,695.23,695.23,695.23,100.0,-0.000174300411073,-0.000170819733418,5.75614108303e-05,-0.521531100478,1,Consumer Discretionary,2
2017-04-13 16:33:00,695.3512,695.3512,694.95,694.95,209.0,-0.000170819733418,0.000690657419531,-0.000115109569922,0.045,1,Consumer Discretionary,2
2017-04-13 16:35:00,695.47,695.47,694.91,694.91,200.0,0.000690657419531,0.000936140795576,0.000964972923148,1.0,-1,Consumer Discretionary,2
2017-04-13 16:36:00,694.99,694.99,694.99,694.99,100.0,0.000964972923148,0.000562000144103,0.000590854721794,-0.666666666667,1,Consumer Discretionary,2
2017-04-13 16:42:00,694.32,694.34,694.32,694.34,300.0,0.000590854721794,-0.000532895494873,0.00020179598426,0.0,1,Consumer Discretionary,2
2017-04-13 16:43:00,693.91,693.95,693.91,693.95,300.0,-0.000590505818643,0.000518761888293,-0.000273790996599,0.5,1,Consumer Discretionary,2
2017-04-13 16:45:00,694.32,694.32,693.77,693.77,200.0,0.000518761888293,-0.0010220680323,-0.000446512163855,1.0,-1,Consumer Discretionary,2
2017-04-13 16:46:00,693.96,693.96,693.96,693.96,100.0,-0.0010220680323,8.63794071493e-05,-7.20129047126e-05,-0.75,-1,Consumer Discretionary,2
