Date,Open,High,Low,Close,Volume,Feature_1,Feature_2,Feature_3,Feature_4,Label,Industry,Industry_ID
2017-04-13 15:30:00,38.19,38.19,38.19,38.19,66480.0,0.00579404793258,0.00526315789474,0.00211193241816,0.975455382878,-1,Financials,1
2017-04-13 15:31:00,37.97,38.2,37.96,38.2,33653.0,0.00158269585861,0.000790097445352,0.000792602377807,0.633561477598,1,Financials,1
2017-04-13 15:32:00,37.91,38.0,37.88,37.97,20601.0,-0.000790722192936,-0.00262674021539,-0.00131926121372,-0.00309702395354,1,Financials,1
2017-04-13 15:33:00,37.94,37.97,37.85,37.91,20665.0,0.000461467466544,-0.000262605042017,-0.00105429625725,-0.653393938377,-1,Financials,1
2017-04-13 15:34:00,37.9225,38.07,37.9,37.9599,59621.0,-0.0038744418177,0.0,-0.00131613582522,0.913505359779,1,Financials,1
2017-04-13 15:35:00,38.07,38.08,37.94,37.94,31158.0,0.0,-0.00131130343562,-0.00131440588854,-0.473789096805,-1,Financials,1
2017-04-13 15:36:00,38.07,38.08,37.99,38.06,59212.0,-0.0010495932826,-0.00287656903766,-0.00183678824456,0.488898388192,-1,Financials,1
2017-04-13 15:37:00,38.11,38.13,38.04,38.07,39769.0,-0.00339958158996,-0.000783903841129,-0.00183342063908,-0.555251121126,-1,Financials,1
2017-04-13 15:38:00,38.24,38.24,38.11,38.11,89419.0,-0.000261437908497,-0.00208604954368,-0.00130787339786,2.51766325728,-1,Financials,1
2017-04-13 15:39:00,38.25,38.27,38.18,38.25,25420.0,-0.00234741784038,0.000260824204486,-0.00104520512151,-0.0813487044198,1,Financials,1
2017-04-13 15:40:00,38.34,38.35,38.23,38.24,27671.0,0.0002608922515,-0.00260145681582,-0.00169557845311,-0.54778558588,-1,Financials,1
2017-04-13 15:41:00,38.33,38.34,38.27,38.34,61190.0,-0.00170852910229,0.0,-0.000912170966901,1.28662182362,1,Financials,1
2017-04-13 15:42:00,38.3956,38.44,38.335,38.335,26760.0,-0.000114583333333,-0.000520020800832,-0.00078125,-0.154876200101,-1,Financials,1
2017-04-13 15:43:00,38.4,38.44,38.37,38.41,31664.0,-0.000780640124902,-0.00103896103896,-0.00104058272633,-0.714743878489,-1,Financials,1
2017-04-13 15:44:00,38.43,38.46,38.4,38.4199,111002.0,-0.00103977125032,0.00104004160166,0.000781046602447,3.40396746677,-1,Financials,1
2017-04-13 15:45:00,38.47,38.5,38.44,38.44,25205.0,0.00104085349987,0.000260078023407,0.000260416666667,-0.616589847731,-1,Financials,1
2017-04-13 15:46:00,38.43,38.46,38.41,38.46,65739.0,0.00078125,0.00156290700703,0.00261096605744,2.28842979341,1,Financials,1
2017-04-13 15:47:00,38.4,38.45,38.4,38.44,19991.0,0.0018262457605,0.000260552371027,0.000261164794986,-0.366591679605,1,Financials,1
