Date,Open,High,Low,Close,Volume,Feature_1,Feature_2,Feature_3,Feature_4,Label,Industry,Industry_ID
2017-04-13 15:30:00,65.29,65.31,65.29,65.29,471698.0,0.00415256844048,0.00268714011516,-0.000307692307692,2.67471935059,-1,Information Technology,3
2017-04-13 15:31:00,65.02,65.3,64.98,65.3,128363.0,-0.00153562653563,-0.00260356842025,-0.00145940548429,1.9982948706,1,Information Technology,3
2017-04-13 15:32:00,65.12,65.125,65.0,65.0099,42812.0,-0.00245098039216,-7.65696784073e-05,-0.00138068574058,-0.454645045412,-1,Information Technology,3
2017-04-13 15:33:00,65.28,65.295,65.095,65.1,78503.0,0.00145278153203,0.000596067182441,0.000537221795856,0.0958902197281,-1,Information Technology,3
2017-04-13 15:34:00,65.1853,65.3,65.185,65.28,71634.0,-0.000991570881226,-0.000595712098009,-0.000613591041571,0.398527947522,1,Information Technology,3
2017-04-13 15:35:00,65.25,65.2611,65.15,65.19,51221.0,-0.000612651248277,-0.000688652536537,-0.00130218307162,-0.601206789162,-1,Information Technology,3
2017-04-13 15:36:00,65.29,65.3,65.19,65.24,128440.0,7.65872711957e-05,-0.000229498164015,7.660487207e-05,0.844368816324,-1,Information Technology,3
2017-04-13 15:37:00,65.285,65.345,65.275,65.29,69639.0,-0.000765286599832,0.000153022188217,-0.000457887378082,-0.281605578881,1,Information Technology,3
2017-04-13 15:38:00,65.335,65.36,65.27,65.285,96937.0,0.000229638701776,0.000153045607591,-1.5313935682e-06,1.83981250915,-1,Information Technology,3
2017-04-13 15:39:00,65.32,65.35,65.2999,65.33,34135.0,0.000183744717339,0.000535946711584,0.000612932883849,-0.0277975563214,1,Information Technology,3
2017-04-13 15:40:00,65.308,65.34,65.3,65.32,35111.0,0.000582197027731,-0.000841493268054,-0.00015320974414,-0.354790694256,1,Information Technology,3
2017-04-13 15:41:00,65.27,65.305,65.26,65.3,54418.0,-0.00106979043433,0.0,-0.000688968843298,0.373567570296,1,Information Technology,3
2017-04-13 15:42:00,65.3399,65.36,65.27,65.27,39618.0,7.80594721343e-05,0.000153022188217,0.000229709035222,0.168396838504,-1,Information Technology,3
2017-04-13 15:43:00,65.3348,65.36,65.315,65.33,33908.0,0.000303146291051,-0.000611714329408,-0.000459207102403,1.13566794735,0,Information Technology,3
2017-04-13 15:44:00,65.315,65.35,65.3,65.33,15877.0,-0.00114696436764,0.0,-0.000153045607591,-0.850356742288,0,Information Technology,3
2017-04-13 15:45:00,65.39,65.39,65.33,65.33,106099.0,0.00030595074193,-0.000305763644703,-0.00030599755202,1.39934418815,-1,Information Technology,3
2017-04-13 15:46:00,65.37,65.39,65.34,65.38,44220.0,0.00015299877601,0.000305857164704,0.000153022188217,-0.121887287025,1,Information Technology,3
2017-04-13 15:47:00,65.36,65.41,65.36,65.37,50358.0,0.000153022188217,-0.000152905198777,0.0,0.118494991449,1,Information Technology,3
2017-04-13 15:48:00,65.35,65.39,65.35,65.36,45023.0,-0.000611714329408,7.64584448354e-05,-0.000229480608889,-0.3729649179,1,Information Technology,3
2017-04-13 15:49:00,65.39,65.4,65.35,65.35,71803.0,-7.64584448352e-05,-0.000611293650187,-7.64876854828e-05,0.633222636703,-1,Information Technology,3
